# bigloo.branch bigloo_flt1.branch bigloo_fltnz.branch bigloo_flt.branch bigloo_nan.branch bigloo_nun.branch
compiler, 1.0141130843732535, 1.0063595702750066, 1.0157412269363664, 0.8888417793005345, 1.0117849125020366
dynamic, 0.9737405928172845, 1.0041553378339914, 0.9921027595538938, 0.8757893577372576, 0.9735457047600112
earley, 0.9769553367883514, 0.748923671260791, 0.89184917508408, 0.9901447693227403, 0.7711878115711508
graphs, 0.9083980593858613, 0.8424588674668977, 0.8922817982435325, 0.7754301009572293, 0.8444485179293844
matrix, 1.0096186268862122, 1.011090152931689, 1.004754470883472, 0.7973240883182616, 1.0208820001405188
maze, 1.0073398067582542, 1.0938666666287487, 1.2976962323661552, 0.9713066708358932, 1.2957109423104007
nboyer, 0.989154732558249, 1.00008244046199, 1.0056265292679303, 0.8256258110375214, 1.0905472090958894
parsing, 0.9965196993728539, 0.9973975479368645, 0.968780394974025, 1.1447704198595618, 0.9792477563061877
peval, 1.0034152677182266, 0.9964018638476547, 0.9977043183957683, 0.7917867407288941, 1.006127595786826
sboyer, 1.0602820809077613, 0.9994511766372208, 1.0769546951845432, 0.9688363308222506, 1.0790978315284694
scheme, 1.00022298892895, 0.9927968204836866, 0.9876299758665453, 0.7985956475810336, 0.9883395011540155
slatex, 1.0107158602449882, 0.9936219125576513, 1.0203422050111417, 0.7745058018285106, 0.979931093286119
fibfp, 0.0023197606169195447, 0.003753930919301035, 0.002281188724131661, 0.002495065785454101, 0.002511241805564414
