# NuN-boxing / self-tagging (1-tag) self-tagging (2-tag) self-tagging (3-tag) self-tagging (4-tag)
compiler,  1.1153136531365313,  0.9547970479704797,  1.1051660516605166,  1.0908671586715868
dynamic,  1.127031908488862,  0.962673088500903,  0.9873570138470801,  1.139674894641782
earley,  0.8955823293172691,  0.891566265060241,  0.929718875502008,  0.9769076305220884
graphs,  0.8209386281588448,  0.8259927797833935,  0.9552346570397112,  0.8332129963898917
matrix,  0.9143621766280107,  0.8697591436217663,  1.0187332738626227,  0.8537020517395183
maze,  0.8372294372294372,  0.9402597402597402,  0.8233766233766234,  0.9532467532467532
nboyer,  0.8774259448416751,  0.9622063329928499,  0.8866189989785496,  0.958120531154239
parsing,  0.7773159144893111,  0.7808788598574822,  0.7844418052256532,  0.7725653206650831
peval,  0.8027855153203343,  0.7771587743732591,  0.7754874651810585,  0.8997214484679665
sboyer,  0.9006823351023503,  1.045489006823351,  1.0348749052312358,  0.9082638362395754
scheme,  0.9343832020997376,  0.7891513560804899,  0.9755030621172354,  0.820647419072616
slatex,  1.007502679528403,  1.1414790996784565,  0.977491961414791,  0.9978563772775991
fibfp,  1.8776645041705282,  1.82483781278962,  1.510658016682113,  1.3030583873957369
fft,  1.058513750731422,  1.1275599765944997,  1.0702165008777063,  1.0087770626097132
mbrot,  1.4936936936936938,  1.5774774774774776,  1.181081081081081,  1.1432432432432433
nucleic,  0.886448848419925,  1.0910551687198715,  0.9292983395822174,  1.0396357793251205
pnpoly,  1.0266524520255864,  1.0794243070362473,  0.9973347547974414,  1.2228144989339018
ray,  0.9732408325074331,  1.1665014866204162,  0.9093161546085233,  0.9053518334985133
simplex,  0.6660146699266504,  0.7090464547677262,  0.8200488997555012,  0.7110024449877751
sum1,  1.1864984657347426,  1.001363791339925,  1.0671667234913058,  1.0269348789635186
sumfp,  1.9257265877287406,  1.9472551130247577,  1.5371367061356298,  1.4090419806243273
