# bigloo.bmem bigloo_flt1.bmem bigloo_fltnz.bmem bigloo_flt.bmem bigloo_nan.bmem bigloo_nun.bmem
compiler, 1.0000014006350129, 0.9999936971424419, 1.0000010504762598, 1.0000110300007266, 0.9999880946023904
dynamic, 1.000283446712018, 1.0005668934240364, 1.000283446712018, 0.9971655328798186, 0.9994331065759637
earley, 1, 1.0007246376811594, 1.0009661835748793, 1.0002415458937197, 1.0004830917874397
graphs, 1.0000004187040983, 1.0000016748163931, 0.9999991625918034, 1.000000209352049, 1.0000016748163931
matrix, 1.0000049073492463, 1.0000049073492463, 1.0000049073492463, 0.999980370603015, 0.9999950926507538
maze, 1.0000274363476733, 1.0000274363476733, 1.0000274363476733, 0.999862818261633, 0.9999725636523266
nboyer, 0.9994932603628256, 1.0019256106212628, 1.0010134792743488, 0.9983784331610419, 1.0010134792743488
parsing, 1.0000959324635457, 1.0000959324635457, 1.0000959324635457, 0.9993284727551803, 0.9999040675364543
peval, 0.9995870612525809, 1, 1, 0.999036476256022, 0.999036476256022
sboyer, 1, 1.0004789272030652, 1.0009578544061302, 1.003831417624521, 0.9995210727969349
scheme, 1.0000061959020303, 1.0000123918040609, 1.0000061959020303, 0.9998389065472096, 0.9999628245878176
slatex, 1.006896551724138, 1.006896551724138, 1.006896551724138, 0.9586206896551724, 0.9931034482758621
fibfp, 0.0000301171290580986, 0.0000301171290580986, 0.0000301171290580986, 0.00002864079920230945, 0.00002952659711578294
fft, 0.3338538413491568, 0.3338538413491568, 0.3338538413491568, 0.3338213095981678, 0.3338408286487612
mbrot, 0.004855839631057176, 0.004855839631057176, 0.004855839631057176, 0.004849527881103462, 0.004853735714405938
nucleic, 0.32734376539681914, 0.32734376539681914, 0.32733883841469424, 0.3273142035040697, 0.32733391143256935
pnpoly, 0.0542267542411393, 0.0542267542411393, 0.0542267542411393, 0.05421858091430103, 0.05422348491040399
ray, 0.01901497687058213, 0.02020961512037984, 0.01901497687058213, 0.018995893192470345, 0.019007343399337413
simplex, 0.8280218529478716, 0.8280381125817047, 0.8280381125817047, 0.8279405547787064, 0.8279893336802056
sum1, 0.005887482257992655, 0.005887482257992655, 0.005887482257992655, 0.005855658029571073, 0.0058747525666240225
sumfp, 0.00013054579661732804, 0.00013054579661732804, 0.00013054579661732804, 0.00012414649286157667, 0.0001279860751150275

