# gambit / gambit gambit gambit gambit
compiler,  0.9538606403013182,  0.9858757062146892,  0.9675141242937854,  0.972693032015066
dynamic,  0.9560878243512974,  0.9620758483033932,  0.987624750499002,  0.9860279441117764
earley,  0.9648033126293996,  0.974120082815735,  0.9875776397515528,  0.989648033126294
graphs,  0.8856088560885609,  0.915129151291513,  0.974169741697417,  0.955719557195572
matrix,  0.8243006993006993,  0.8811188811188811,  0.8671328671328671,  0.826048951048951
maze,  0.7987804878048781,  0.8567073170731707,  0.8384146341463414,  0.8262195121951219
nboyer,  0.9556259904912837,  0.9461172741679873,  0.991283676703645,  0.9809825673534073
parsing,  0.9257142857142857,  0.8822857142857143,  0.8914285714285715,  0.9125714285714286
peval,  0.8427102238354507,  0.8287961282516636,  0.8469449485783425,  0.8469449485783425
sboyer,  0.8100393700787402,  0.8144685039370079,  0.8361220472440944,  0.7859251968503937
scheme,  0.8191860465116279,  0.8052325581395349,  0.8494186046511628,  0.8029069767441861
slatex,  0.9855072463768116,  0.9855072463768116,  0.9826086956521739,  0.9859903381642512
fibfp,  1.1577464788732394,  1.1267605633802817,  1.036619718309859,  1.0169014084507042
fft,  0.8228105906313645,  0.9348268839103869,  0.9124236252545825,  0.8615071283095723
mbrot,  1.08,  1.0533333333333332,  1.03,  0.9366666666666666
nucleic,  1.0412757973733584,  1.1088180112570356,  1.1332082551594747,  1.1819887429643527
pnpoly,  0.8564231738035264,  1.0025188916876575,  1.0151133501259446,  0.9773299748110831
ray,  0.7947019867549668,  0.8653421633554084,  0.8940397350993378,  0.8211920529801324
simplex,  0.6926751592356688,  0.8304140127388535,  0.8678343949044586,  0.7929936305732485
sum1,  0.9303000968054211,  0.936108422071636,  0.9588576960309777,  0.9641819941916747
sumfp,  1.1430499325236168,  1.1686909581646423,  1.1039136302294197,  1.0445344129554657
