# bigloo.branch bigloo_flt1.branch bigloo_fltnz.branch bigloo_flt.branch bigloo_nan.branch bigloo_nun.branch
compiler, 0.9921181410265815, 0.9988709910555463, 0.9993465350055984, 0.7694482299409666, 0.9749429007892748
dynamic, 1.021754086479097, 1.0030523409337901, 1.0013803560503711, 0.8511943499358445, 1.005454279401357
earley, 0.7139617383356917, 0.9781115430462654, 1.05996239432074, 0.8916366333231337, 0.9109826082070908
graphs, 0.92161503344324, 0.9265174215443363, 0.9014784207239749, 0.9881794847927649, 0.8546758553117234
matrix, 1.0008813460910004, 1.0001941618816876, 1.0084807272073135, 0.8307780173074186, 1.0030974341737484
maze, 0.8757445989299949, 0.9594701791778713, 1.0031486775848895, 0.6707756149463854, 1.2610294456672635
nboyer, 0.9970419079468257, 0.9449951756564613, 0.988488346915204, 0.9747761105968373, 1.0018553581893783
parsing, 1.15464316680645, 0.984987134395219, 1.0310625112727458, 0.7604269334731523, 1.069263973364074
peval, 0.99677724864796, 0.9772052924299415, 0.9897325670055479, 0.6055973187841486, 0.9668389515587775
sboyer, 0.9748830364169793, 0.9622562283436809, 0.9925732579517093, 1.16368603969778, 1.0038019571977645
scheme, 1.0262633714592415, 1.029771582715807, 1.0134366779439774, 0.6606774360096997, 0.9862016598096263
slatex, 1.001868571749204, 1.0073702833522222, 0.9977970139199639, 0.9874904903227437, 0.997570450515036
fibfp, 0.009574627387036351, 0.013970168554062658, 0.00816747052907284, 0.020367630290959084, 0.04060688426094969
fft, 0.6679992399590224, 0.881782866782861, 0.5489792639775049, 0.360471040673903, 0.3708660195212435
mbrot, 0.12352185579222875, 0.12330637600778387, 0.05462501793076515, 0.028223248303771032, 0.02976556384039315
nucleic, 0.15839129003413432, 0.16929036014037194, 0.15955359298508195, 0.10226173972241917, 0.14184955950032893
pnpoly, 0.37230800334437275, 0.3868470056114044, 0.4148885818943809, 0.27323564938072653, 0.4230975386277076
ray, 0.08811857193839026, 0.18252840645528862, 0.08588763891705331, 0.035196681013489696, 0.058991447570488575
simplex, 0.10693509568644056, 0.15003057040266513, 0.11278793430496083, 0.09029671654431304, 0.11940535705798222
sum1, 0.901188476444079, 0.9089518527965229, 0.9029056850153521, 0.8987354861475465, 0.9041888913675288
sumfp, 0.028541193422331166, 0.024052730026214098, 0.02594421831813623, 0.019160457776334416, 0.022544447875837766

