# alloc / self-tagging (1-tag)
compiler,  0.9963992787920342, 0.974033400477163, 1.0187651571069052
dynamic,  0.9888351541644871, 0.9613584597307699, 1.0163118485982041
earley,  1.0025740281327524, 0.9951946193190648, 1.00995343694644
graphs,  0.9869421174967774, 0.9793282873887031, 0.9945559476048517
matrix,  1.0262147344255632, 1.0142442538785958, 1.0381852149725306
maze,  1.0330121487644575, 1.0039998169013782, 1.0620244806275367
nboyer,  1.006432068008498, 0.9991678501962694, 1.0136962858207264
parsing,  0.9827979982668115, 0.9592793620642777, 1.0063166344693453
peval,  1.027425953171217, 1.0170137580772742, 1.03783814826516
sboyer,  0.9852379558259887, 0.965229867630512, 1.0052460440214654
scheme,  0.9496908365628205, 0.9163040778007291, 0.9830775953249119
slatex,  1.0109236733555576, 0.9911885007705116, 1.0306588459406034
fft,  0.8583703173375776, 0.8480862319602576, 0.8686544027148977
fibfp,  1.6712535449466366, 1.6266456139602459, 1.7158614759330273
mbrot,  1.5877263216892967, 1.5759889488167205, 1.599463694561873
nucleic,  0.9514564127450778, 0.9353517717288681, 0.9675610537612874
pnpoly,  1.2455006377047304, 1.2214962193861, 1.2695050560233607
ray,  1.1744593084077528, 1.1613952120782884, 1.1875234047372172
simplex,  1.0968357196593463, 1.08942458379536, 1.1042468555233327
sumfp,  1.4036010494170237, 1.3792065317694728, 1.4279955670645745
sum1,  0.9942402916259636, 0.9696743069473815, 1.0188062763045456
