#  / self-tagging (1-tag) self-tagging (2-tag) self-tagging (3-tag) self-tagging (4-tag)
compiler,  0.9737396932832552, 0.9550956851918369, 0.9923837013746735,  1.0051089876892125, 0.9950827111427796, 1.0151352642356455,  0.9953647622487946, 0.9800219710360638, 1.0107075534615253,  0.9802500581754228, 0.9698244406988848, 0.9906756756519607
dynamic,  1.0102199479828522, 0.9849951987287645, 1.03544469723694,  1.0188156656312677, 0.9960084580740418, 1.0416228731884936,  0.9897390561881221, 0.9717603628301896, 1.0077177495460545,  0.9853946096029592, 0.964951887647814, 1.0058373315581044
earley,  0.9712039807368565, 0.9667542441973744, 0.9756537172763387,  0.9800806583904615, 0.9620294978814644, 0.9981318188994587,  0.9934546476832168, 0.9860491461096862, 1.0008601492567475,  0.9694138987893544, 0.9515742157764217, 0.9872535818022871
graphs,  0.9299794569310924, 0.922580263019539, 0.9373786508426458,  0.9474592303357554, 0.9330935121826663, 0.9618249484888445,  0.9991098431261529, 0.9931421368380619, 1.0050775494142439,  0.9440755238778602, 0.9412645390103334, 0.946886508745387
matrix,  0.9357665524956064, 0.9075636912007561, 0.9639694137904566,  0.8866083347611345, 0.8660465296480698, 0.9071701398741993,  0.9643598273790215, 0.9367929780696088, 0.9919266766884342,  0.9726316337549423, 0.937405362086017, 1.0078579054238677
maze,  0.9076511738134444, 0.9000271428856342, 0.9152752047412546,  0.8813480819132644, 0.8716016310975953, 0.8910945327289336,  0.9306485931486852, 0.9091330332926262, 0.9521641530047442,  0.9332200243048039, 0.9190436025852476, 0.9473964460243601
nboyer,  0.9782477960913736, 0.9633016214599509, 0.9931939707227962,  0.9620684224216852, 0.9482322875044611, 0.9759045573389094,  0.9849609577823308, 0.964050697606236, 1.0058712179584257,  0.9769403943645596, 0.9623995787459771, 0.991481209983142
parsing,  0.9721479885498671, 0.941034702665777, 1.003261274433957,  0.9814683441599044, 0.9387486823284997, 1.0241880059913089,  1.0010959548641063, 0.9686576912521317, 1.0335342184760807,  1.0192392966404809, 0.9915822129321167, 1.0468963803488451
peval,  0.9558359619306149, 0.9341465382747753, 0.9775253855864545,  0.9355841475988912, 0.9164413313131468, 0.9547269638846356,  0.9103038727751956, 0.8889114155976277, 0.9316963299527636,  0.8894985762026005, 0.864735833698457, 0.9142613187067441
sboyer,  0.888133329268174, 0.8525261877873882, 0.9237404707489598,  0.9050181393504474, 0.865899232046143, 0.9441370466547517,  0.8720075088267695, 0.8532221717065411, 0.8907928459469978,  0.9374098963546516, 0.9032737803942449, 0.9715460123150582
scheme,  0.9711365137664079, 0.9393255272675736, 1.0029475002652422,  0.9729541203870546, 0.9220772985031153, 1.0238309422709941,  0.9602726375829125, 0.9006565249530929, 1.019888750212732,  0.9774741817102497, 0.9016957681669118, 1.0532525952535876
slatex,  1.031072806599612, 1.0099101079505828, 1.0522355052486412,  1.0080516666964987, 0.9887170187338855, 1.0273863146591118,  1.036848720043881, 1.0110600580970084, 1.0626373819907535,  1.0207714057759822, 0.9991130121699168, 1.0424297993820477
fft,  1.013208924799288, 1.0016665313417086, 1.0247513182568673,  1.0493940241743183, 1.0388920666742982, 1.0598959816743383,  1.1026967761399158, 1.1017800253779388, 1.1036135269018927,  0.9539457766439657, 0.9406025172034144, 0.9672890360845171
fibfp,  1.3849506847839999, 1.3666866904763302, 1.4032146790916695,  1.3987040684747825, 1.3821068334677276, 1.4153013034818374,  1.3030520019459535, 1.2846898487256004, 1.3214141551663066,  1.0272656462939225, 1.0048585522697628, 1.049672740318082
mbrot,  1.4271961654291974, 1.4145918273201328, 1.439800503538262,  1.4152521642712528, 1.3812771082961153, 1.4492272202463903,  1.2750021010745172, 1.2684900393958018, 1.2815141627532325,  1.042091988644832, 1.0289086204659617, 1.0552753568237025
nucleic,  0.9935517909574516, 0.9797382282056559, 1.0073653537092473,  1.0727722236621677, 1.0570214375930866, 1.0885230097312488,  1.164951622929706, 1.1541749862501591, 1.175728259609253,  1.0041517720174518, 0.9904018997535621, 1.0179016442813413
pnpoly,  0.8817459192619477, 0.8659298605229594, 0.897561978000936,  0.9415653876596982, 0.9307010048703066, 0.9524297704490898,  0.9708816639604578, 0.9478685451272233, 0.9938947827936924,  0.8665199132401679, 0.858222968400458, 0.8748168580798777
ray,  0.9557852666150369, 0.9458472002694, 0.9657233329606739,  0.9649781982048165, 0.9516174849444288, 0.9783389114652041,  0.9861490156001587, 0.9727675273742916, 0.9995305038260257,  0.838982374394026, 0.8221552344862461, 0.855809514301806
simplex,  0.8131111827002167, 0.8029405838794125, 0.8232817815210208,  0.8833654571751017, 0.8549179274556039, 0.9118129868945996,  0.9172307557003258, 0.9065073577982238, 0.9279541536024277,  0.8633834170881812, 0.8551579203947678, 0.8716089137815947
sumfp,  1.482435268950125, 1.447481378363224, 1.517389159537026,  1.4978315790707601, 1.461412182430624, 1.5342509757108962,  1.1891340244524793, 1.162780116246774, 1.2154879326581847,  1.1332028946669228, 1.098661309717298, 1.1677444796165477
sum1,  0.9895937120975425, 0.9632334954509925, 1.0159539287440926,  0.9786237800135378, 0.9610627186867455, 0.99618484134033,  0.9990619134071619, 0.9821643070423532, 1.0159595197719706,  0.9965681247385021, 0.9774629215766111, 1.015673327900393
