#  / self-tagging (1-tag) self-tagging (2-tag) self-tagging (3-tag) NaN-boxing
compiler,  0.9732428216664871, 0.9625405426423812, 0.983945100690593,  0.9949728747328791, 0.9836825528146508, 1.0062631966511073,  1.001853334929221, 0.9890963466899231, 1.0146103231685188,  0.9965401166287368, 0.9794597774841771, 1.0136204557732964
dynamic,  0.9942441078739336, 0.9821451590981706, 1.0063430566496965,  0.9846890970265214, 0.9738592200391208, 0.995518974013922,  0.9929393706478578, 0.9816406063626593, 1.0042381349330562,  0.9721814972725609, 0.9609232843703602, 0.9834397101747615
earley,  0.9209479124172345, 0.8185227304912537, 1.0233730943432153,  0.9136294704374925, 0.8469412866758517, 0.9803176541991334,  1.0188352474023703, 0.9489529223195754, 1.0887175724851652,  0.9535810770858222, 0.9049007932808883, 1.002261360890756
graphs,  1.1494279205679088, 0.9962104450725414, 1.3026453960632762,  1.1935544508356613, 1.1037410667037804, 1.2833678349675421,  1.0427063959834237, 0.9316118313902682, 1.1538009605765793,  1.1622699568181534, 1.0564420854441599, 1.268097828192147
matrix,  0.965931761420235, 0.9578437101920871, 0.9740198126483828,  0.9721823015464629, 0.9677330668059116, 0.9766315362870142,  0.9905174902145333, 0.9837968306553243, 0.9972381497737423,  0.9515798066251724, 0.9249121789621954, 0.9782474342881494
maze,  0.8820759767206707, 0.8739775794223146, 0.8901743740190269,  0.9213092914467639, 0.911123117350627, 0.9314954655429007,  0.9473345220326891, 0.941387770833347, 0.9532812732320312,  1.069684005350027, 1.0572113452185454, 1.0821566654815085
nboyer,  0.961201496218956, 0.9411168961953532, 0.9812860962425588,  0.9913093828405983, 0.9725361938586214, 1.0100825718225752,  0.9704748751670559, 0.9496779637383603, 0.9912717865957514,  0.9253350650681504, 0.9059169542056073, 0.9447531759306936
parsing,  1.0206582778329016, 1.011520890300987, 1.0297956653648164,  1.0149083852131078, 1.0043629611861264, 1.025453809240089,  1.0290736722984732, 1.0218086969391118, 1.0363386476578347,  1.091506426810934, 1.0857195519195944, 1.0972933017022737
peval,  1.0074776781461794, 1.0040255793025779, 1.010929776989781,  1.0203342196197334, 1.0111660944123735, 1.0295023448270932,  1.0159855206513546, 1.0121626562869277, 1.0198083850157815,  0.9976649152990547, 0.993389195804888, 1.0019406347932214
sboyer,  0.9934749017380901, 0.9770362718160894, 1.0099135316600907,  1.0483114873168762, 1.020514120278565, 1.0761088543551873,  0.9947602644243458, 0.9823227726288183, 1.0071977562198733,  1.10469497352998, 1.0713670474254664, 1.1380228996344937
scheme,  0.9779016979181373, 0.9374893217762864, 1.0183140740599883,  0.973579325254241, 0.9473404982619275, 0.9998181522465545,  0.990435968299922, 0.9745647812140052, 1.0063071553858387,  0.984653948281311, 0.9585279814522515, 1.0107799151103707
slatex,  1.0056785472017218, 0.9955557586213221, 1.0158013357821216,  1.0116506273364905, 1.00449463128978, 1.018806623383201,  1.0059810511060001, 0.9978924188181978, 1.0140696833938023,  1.032204522012258, 1.0188250204296359, 1.0455840235948801
fft,  1.1802838055018665, 1.1785247889794543, 1.1820428220242787,  1.9261782548606845, 1.9039524365122604, 1.9484040732091086,  1.0830129597329665, 1.0821326969907508, 1.0838932224751823,  0.744009140797455, 0.7375701177100864, 0.7504481638848235
fibfp,  1.4545046285720127, 1.4409133479671987, 1.4680959091768266,  1.295575219697459, 1.285093922413429, 1.306056516981489,  1.2288856345232044, 1.2177055896116737, 1.2400656794347351,  0.8053903826027635, 0.7968121851560107, 0.8139685800495163
mbrot,  1.30883803357457, 1.2942293289525608, 1.323446738196579,  1.021092691229612, 1.0091059381297613, 1.0330794443294629,  1.0515692889809896, 1.0393652969530234, 1.0637732810089557,  0.7486263842848018, 0.7406172145182596, 0.756635554051344
nucleic,  1.3465950430731053, 1.3437613501531527, 1.349428735993058,  1.2007703363707187, 1.1982053609105783, 1.2033353118308592,  1.190888943616179, 1.1885271818422014, 1.1932507053901564,  0.9338026009821375, 0.932343212508607, 0.9352619894556681
pnpoly,  1.2588931235160004, 1.2565681671019382, 1.2612180799300625,  1.3949875083212446, 1.3801507372883868, 1.4098242793541025,  1.1095602481725542, 1.1071896621166475, 1.1119308342284608,  0.8751485219994667, 0.8689852038938619, 0.8813118401050715
ray,  1.4540245685358342, 1.4326198461184316, 1.4754292909532367,  1.278832291515127, 1.270190597025773, 1.2874739860044808,  1.1891057541556642, 1.1869620584948848, 1.1912494498164437,  0.921653019352985, 0.9170542110866325, 0.9262518276193376
simplex,  1.0706631306574579, 1.0668643743061008, 1.074461887008815,  1.071764361491431, 1.0700065187704937, 1.0735222042123682,  1.1351218296936616, 1.1332977447803791, 1.136945914606944,  1.018559545082674, 1.0158229251516522, 1.021296165013696
sumfp,  1.3103122168731411, 1.3056092648083013, 1.315015168937981,  1.081288385170721, 1.079887580051307, 1.0826891902901348,  1.1708093681575256, 1.1690039158732815, 1.1726148204417697,  0.8519706698401759, 0.8416118736655269, 0.8623294660148249
sum1,  1.025597405783259, 1.015930521556154, 1.0352642900103641,  1.0012658734108846, 0.9952551092441013, 1.0072766375776678,  1.00423337609682, 0.9988470157672178, 1.0096197364264223,  1.0041892421006229, 0.9969932305107653, 1.0113852536904804
