# bigloo.bmem bigloo_flt1.bmem bigloo_fltnz.bmem bigloo_flt.bmem bigloo_nan.bmem bigloo_nun.bmem
compiler, 1.0000014006350129, 1.0000015757143894, 1.0000010504762598, 0.999996848571221, 0.9999900204755331
dynamic, 1.000283446712018, 1.0005668934240364, 1, 0.9971655328798186, 0.9997165532879818
earley, 0.9978297564504461, 0.9992765854834821, 0.9978297564504461, 0.9804678080540149, 0.9809500843983603
graphs, 0.9999997906481262, 1.0000008374074953, 1.0000008374074953, 0.9999983251850095, 0.9999991625925048
matrix, 1.0000049073492463, 1.0000049073492463, 1.0000049073492463, 0.999980370603015, 0.9999950926507538
maze, 1.0000274363476733, 1.0000274363476733, 1.0000274363476733, 0.999862818261633, 0.9999725636523266
nboyer, 1.0014230534661517, 1.0022362268753813, 0.9965440130107746, 0.9958324862776987, 0.9975604797723114
parsing, 1.0000959324635457, 1.0000959324635457, 1.0000959324635457, 0.9993284727551803, 0.9999040675364543
peval, 1, 1.000137741046832, 1, 0.9991735537190083, 1
sboyer, 1.0004789272030652, 1.0014367816091954, 1.0009578544061302, 0.9985632183908046, 1.003831417624521
scheme, 1.0000061959020303, 1.0000123918040609, 1.0000061959020303, 0.9998389065472096, 0.9999628245878176
slatex, 1.006896551724138, 1.006896551724138, 1.006896551724138, 0.9586206896551724, 0.9931034482758621
fibfp, 0.0000301171290580986, 0.0000301171290580986, 0.0000301171290580986, 0.00002864079920230945, 0.00002952659711578294
fft, 0.3338538413491568, 0.3338538413491568, 0.3338538413491568, 0.3338213095981678, 0.3338408286487612
mbrot, 0.004855839631057176, 0.004855839631057176, 0.004855839631057176, 0.004849527881103462, 0.004853735714405938
nucleic, 0.3271922307912025, 0.3271922307912025, 0.32718730608988567, 0.32716268258330133, 0.3271774566872519
pnpoly, 0.0542267542411393, 0.0542267542411393, 0.0542267542411393, 0.05421858091430103, 0.05422348491040399
ray, 0.01901497687058213, 0.02020961512037984, 0.01901497687058213, 0.018995893192470345, 0.019007343399337413
simplex, 0.8280381125817047, 0.8280381125817047, 0.8280381125817047, 0.8279568144125394, 0.8279893336802056
sum1, 0.005887482257992655, 0.005887482257992655, 0.005887482257992655, 0.005855658029571073, 0.0058747525666240225
sumfp, 0.00013054579661732804, 0.00013054579661732804, 0.00013054579661732804, 0.00012414649286157667, 0.0001279860751150275

